paper_key,year,title,journal,status,published_or_forthcoming,doi,authors,author_affiliations_at_publication,school_credit_map,keep_om,exclude_reason,citation_count,citation_source,citation_url,citation_last_checked_date,google_scholar_citations,google_scholar_url,citations_last_checked_date,notes,ms_department,discipline_bucket,dept_confidence,dept_signals,abstract_excerpt,business_school_affiliation
doi:10.1287/msom.2023.0200,2026,Adaptive Behavior of Service Providers to Schedule Deviations and Its Consequences: Evidence from Operating Rooms,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2023.0200,Yiwen Jin; Yichuan Ding; Steven M. Shechter; Jugpal S. Arneja,"[{""author"": ""Yiwen Jin"", ""affiliations"": [""Haskayne School of Business, University of Calgary, Calgary, Alberta T2N 1N4, Canada""]}, {""author"": ""Yichuan Ding"", ""affiliations"": [""Desautels Faculty of Management, McGill University, Montreal, Quebec H3A 1G5, Canada""]}, {""author"": ""Steven M. Shechter"", ""affiliations"": [""Sauder School of Business, University of British Columbia, Vancouver, British Columbia V6T 1Z2, Canada""]}, {""author"": ""Jugpal S. Arneja"", ""affiliations"": [""Department of Surgery, University of British Columbia, Vancouver, British Columbia V5Z 1M9, Canada""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2023.0200,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: We study how clinical teams adaptively respond to real-time deviations from the planned operating room (OR) schedules and the associated consequences of these responses. Specifically, we explore whether clinical personnel adjust their service speed when they are ahead of or behind the original schedule and whether this affects patient reoperation rates. We then analyze the complicated relationships between OR schedules, patient wait times, and reoperations to offer recommendations for achieving the best speed-quality tradeoff. Methodology/results: Our empirical investigation utilizes a unique data set that includes both actual and scheduled surgery timestamps. We construc",yes
doi:10.1287/msom.2024.1488,2026,An Operational View on Managing Mass Trauma Events,Manufacturing & Service Operations Management,,published,10.1287/msom.2024.1488,Noa Zychlinski,"[{""author"": ""Noa Zychlinski"", ""affiliations"": [""Faculty of Data and Decision Sciences, Technion\u2013Israel Institute of Technology, Haifa 3200003, Israel""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.1488,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Mass trauma events (MTEs) present significant operational challenges. Affected populations require both immediate and prolonged mental health support, complicating response efforts. Posttraumatic stress disorder (PTSD) can have lasting effects and imposes a substantial economic burden, making early intervention critical to improving outcomes. The October 7, 2023, terror attack in southern Israel caused widespread trauma. Survivors, responders, and many others were exposed to extreme atrocities, placing an estimated 5.3% of the population at risk for developing PTSD and related conditions. This crisis underscores the urgent need for practical policies to deliver timely men",no
doi:10.1287/msom.2022.0227,2026,Dynamic Pricing and Inventory Control for Substitutable Products Based on Market Conditions,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.0227,Jing-Sheng Song; Zhengliang Xue; Xiaobei Shen,"[{""author"": ""Jing-Sheng Song"", ""affiliations"": [""The Fuqua School of Business, Duke University, Durham, North Carolina 27708""]}, {""author"": ""Zhengliang Xue"", ""affiliations"": [""T.J.Watson Research Center, IBM, Yorktown Heights, New York 10598""]}, {""author"": ""Xiaobei Shen"", ""affiliations"": [""School of Management, University of Science and Technology of China, Hefei, Anhui 230026, People\u2019s Republic of China; and School of Management, Zhejiang University, Hangzhou, Zhejiang 310000, People\u2019s Republic of China""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.0227,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: We study optimal integrated inventory and pricing decisions for substitutable products over a finite planning horizon with full backlogging and nonstationary costs and demands. The objective is to maximize the total expected discounted profit. Methodology/results: We present a unified demand model that encompasses many commonly used models in the literature. We show that the dynamic optimization problem is jointly concave in inventory and market-share vectors. This enables us to characterize the optimal integrated policy and develop exact algorithms to compute it. In each period, the optimal policy first pinpoints products that are overstocked and thus require no replenis",yes
doi:10.1287/msom.2024.1262,2026,Economics of Multitier Supply Chain Financing,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.1262,Yoko Shibuya; Volodymyr Babich,"[{""author"": ""Yoko Shibuya"", ""affiliations"": [""Fuqua School of Business, Duke University, Durham, North Carolina 27708""]}, {""author"": ""Volodymyr Babich"", ""affiliations"": [""McDonough School of Business, Georgetown University, Washington, District of Columbia 20057""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.1262,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Supply chain financing solutions allow financially weaker suppliers to secure funding based on the stronger financial standing of their buyers, presenting an alternative to conventional financing. This paper explores the preferences between immediate-tier financing (involving a direct buyer of the supplier) and remote-tier financing (involving a buyer’s buyer). Methodology/results: Using a model of a three-tier supply chain and a financial market, we solve for the subgame-perfect Nash equilibrium for a game comprising supply chain financing supergame and financing subgames between a firm and investors, subject to equilibrium pricing of firms’ assets-in-place and moral haz",yes
doi:10.1287/msom.2026.eb.v28n1,2026,Editorial Board,Manufacturing & Service Operations Management,,published,10.1287/msom.2026.eb.v28n1,,[],,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2026.eb.v28n1,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,,no
doi:10.1287/msom.2023.0615,2026,Emission Reduction Through Regulating Indirect Sources,Manufacturing & Service Operations Management,,published,10.1287/msom.2023.0615,Sai Zhao; Luyi Gui; Shiliang Cui,"[{""author"": ""Sai Zhao"", ""affiliations"": [""School of Economics and Management, University of Chinese Academy Sciences, Beijing 100190, China""]}, {""author"": ""Luyi Gui"", ""affiliations"": [""Paul Merage School of Business, University of California, Irvine, California 92697""]}, {""author"": ""Shiliang Cui"", ""affiliations"": [""McDonough School of Business, Georgetown University, Washington, District of Columbia 20057""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2023.0615,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Emissions from diesel semitrucks, such as nitrogen oxides, have contributed significantly to air pollution, prompting government intervention. However, directly regulating trucking companies’ diesel truck usage often falls outside the jurisdiction of local governments. A legislative alternative is to regulate other sectors within the local region that indirectly drive diesel truck usage, referred to as indirect emission sources. The first of such regulations is Southern California’s Rule 2305, the warehouse indirect source rule (ISR), which holds warehouses accountable for the diesel truck visits to their facilities via a mitigation fee. The goal is to incentivize the ado",yes
doi:10.1287/msom.2024.1186,2026,Fighting Together: Agency vs. Wholesale Distribution Contracts for Digital Content Supply Chains in the Presence of Piracy,Manufacturing & Service Operations Management,,published,10.1287/msom.2024.1186,Prasenjit Mandal; Abhishek Roy,"[{""author"": ""Prasenjit Mandal"", ""affiliations"": [""Department of Information Systems, Supply Chain Management, and Decision Support, NEOMA Business School, 51100 Reims, France""]}, {""author"": ""Abhishek Roy"", ""affiliations"": [""Department of Statistics, Operations, and Data Science, Fox School of Business, Temple University, Philadelphia, Pennsylvania 19122""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.1186,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Digital content manufacturers and retailers (platforms) frequently encounter the issue of digital piracy. To deter the consumption of pirated content, manufacturers enhance the quality of genuine products, whereas retailers often exert antipiracy efforts. Such efforts best work in coordination, which is achieved through financial incentives via two widely used contracts: wholesale and agency. In the absence of piracy, two results are well established: (a) an increase in the platform’s commission rate hurts the manufacturer in the agency model, leading to extensive litigation, but (b) the agency contract outperforms the wholesale price contract in channel coordination, lea",yes
doi:10.1287/msom.2025.0030,2026,Frontiers in Operations: Bounding Counterfactual Outcomes of Health Insurance Delay-and-Deny Practices,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2025.0030,Martin B. Haugh; Raghav Singal,"[{""author"": ""Martin B. Haugh"", ""affiliations"": [""Imperial College Business School, Imperial College, London SW7 2AZ, United Kingdom""]}, {""author"": ""Raghav Singal"", ""affiliations"": [""Tuck School of Business, Dartmouth College, Hanover, New Hampshire 03755""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2025.0030,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Health insurance delay-and-deny practices, such as requiring prior authorization, frequently restrict access to timely and necessary medical care. These policies can have severe consequences, including delayed diagnosis and treatment, leading to poor patient outcomes or even death. Counterfactual analysis offers a way to assess the impact of these practices by bounding the likelihood that a patient would have survived under alternative policies given the severe consequence under the original policy (probability of necessity). However, quantifying counterfactual probabilities is challenging in dynamic systems, such as those arising in healthcare, where disease progression ",yes
doi:10.1287/msom.2025.0037,2026,Frontiers in Operations: Operational Overload: The Impact of Workload on High-Skilled Workforce Attrition,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2025.0037,Blair (Lianlian) Liu; Diwas Singh KC; Bradley R. Staats; Michael P. Fundora,"[{""author"": ""Blair (Lianlian) Liu"", ""affiliations"": [""Kenan-Flagler Business School, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599""]}, {""author"": ""Diwas Singh KC"", ""affiliations"": [""Goizueta Business School, Emory University, Atlanta, Georgia 30322""]}, {""author"": ""Bradley R. Staats"", ""affiliations"": [""Kenan-Flagler Business School, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599""]}, {""author"": ""Michael P. Fundora"", ""affiliations"": [""Emory School of Medicine, Emory University, Atlanta, Georgia 30322""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2025.0037,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Worker attrition is critical and costly, disrupting operations across industries and leading to significant productivity losses. In healthcare, nurse attrition poses even greater challenges, which are exacerbated by persistent shortages and increasing burnout. Despite its importance, nurse attrition remains underexplored in operations management (OM) literature, particularly concerning how different workload dimensions influence voluntary attrition. This study aims to address this gap by investigating how various workload dimensions, including nurse responsibility, overtime shift, emotional toll, and cumulative workload, affect voluntary attrition among ICU nurses. Method",yes
doi:10.1287/msom.2024.1575,2026,Frontiers in Operations: Show-Up Profiles for Scheduled Services: Estimation and Applications,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.1575,Fernando Bernstein; N. Bora Keskin; Adam Mersereau; Morgan Wood; Serhan Ziya,"[{""author"": ""Fernando Bernstein"", ""affiliations"": [""Fuqua School of Business, Duke University, Durham, North Carolina 27708""]}, {""author"": ""N. Bora Keskin"", ""affiliations"": [""Fuqua School of Business, Duke University, Durham, North Carolina 27708""]}, {""author"": ""Adam Mersereau"", ""affiliations"": [""Kenan-Flagler School of Business, University of North Carolina,  Chapel Hill, North Carolina 27599""]}, {""author"": ""Morgan Wood"", ""affiliations"": [""School of Business & Professional Studies, North Carolina Wesleyan University, Rocky Mount, North Carolina 27804""]}, {""author"": ""Serhan Ziya"", ""affiliations"": [""Department of Statistics & Operations Research, University of North Carolina, Chapel Hill, North Carolina 27599""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.1575,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Motivated by passenger arrivals at the security checkpoint of the Raleigh-Durham International Airport, we develop methods to study arrivals to a system in which they are tied to scheduled events, such as flights. A key concept for modeling arrivals in such systems is the “show-up profile,” a probability distribution describing how far in advance passengers arrive for their flights. These profiles can be combined based on a known flight schedule to yield an aggregate passenger arrival forecast. Existing industry practice and academic work estimate show-up profiles using surveys or other data that are typically not available to U.S. airports. This motivates our study of an",yes
doi:10.1287/msom.2021.0189,2026,Hospital vs. Home Care: Trading off Predischarge and Postdischarge Infection and Mortality Risks,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.0189,Mor Armony; Galit Bracha Yom-Tov,"[{""author"": ""Mor Armony"", ""affiliations"": [""Stern School of Business, New York University, New York, New York 10012""]}, {""author"": ""Galit Bracha Yom-Tov"", ""affiliations"": [""Faculty of Data and Decision Sciences, Technion\u2013Israel Institute of Technology, Haifa 3200003, Israel""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.0189,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Determining the optimal length of stay (LOS) and posttreatment location is critical for hematology-oncology (blood cancer) patients, who are highly vulnerable to life-threatening infections. Early discharge to home care reduces infection risk, whereas extended hospital observation minimizes mortality risks if an infection occurs. We address this trade-off by developing LOS optimization models tailored to these patients. Methodology/results: We develop a newsvendor-type model to explore how infection and mortality risks influence optimal LOS of individual patients. We further consider the social optimization problem in which capacity constraints limit the ability of hospit",yes
doi:10.1287/msom.2022.0176,2026,Impacts of Care Provider Collaborations on the Service Time for Inpatient Stays: An Analysis Using Electronic Health Record Audit Logs and Dynamic Graphs,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.0176,Gaurav Jetley; He Zhang,"[{""author"": ""Gaurav Jetley"", ""affiliations"": [""Computer Information Systems, College of Business, Colorado State University, Fort Collins, Colorado 80523""]}, {""author"": ""He Zhang"", ""affiliations"": [""Department of Technology & Operations Management, College of Business Administration, California State Polytechnic University, Pomona, California 91768""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.0176,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Collaboration among care providers is critical to healthcare delivery, yet its impact on inpatient service times—especially at the interpersonnel level—remains unclear. Prior work has focused on team familiarity or shared experience. In contrast, we examine collaboration, which is defined as real-time coactivity during an inpatient stay. This study explores the nonlinear effects of collaboration on service time, focusing on weak initial collaboration, strengthening dynamics, and variability in collaboration strength. Methodology/results: Using electronic health record audit logs from a major U.S. hospital, we develop a temporal data-mining algorithm to construct dynamic g",yes
doi:10.1287/msom.2022.0242,2026,It Takes Two to Make It Right: How Nurses’ Response to Sepsis Alerts Impacts Physicians’ Process Compliance,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.0242,Mehmet U. S. Ayvaci; Zahra Mobini; Özalp Özer,"[{""author"": ""Mehmet U. S. Ayvaci"", ""affiliations"": [""Naveen Jindal School of Management, The University of Texas at Dallas, Richardson, Texas 75080""]}, {""author"": ""Zahra Mobini"", ""affiliations"": [""Scheller College of Business, Georgia Institute of Technology, Atlanta, Georgia 30308""]}, {""author"": ""\u00d6zalp \u00d6zer"", ""affiliations"": [""Naveen Jindal School of Management, The University of Texas at Dallas, Richardson, Texas 75080; and Amazon, Seattle, Washington 98109""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.0242,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Standardized processes have improved operational performance across various sectors, including healthcare. A persistent gap, however, remains between evidence-based standards and actual clinical practice. Automated alert systems offer a solution by identifying situations where standards apply and prompting workers to act accordingly. In this study, we focus on sepsis, a life-threatening condition, for which timely performance of standard care actions—that is, compliance—is critical, and alert systems are employed to promote such compliance. We empirically examine how a clinical team—comprising two roles, nurse and physician, within a hierarchical structure—delivers care i",yes
doi:10.1287/msom.2024.0816,2026,Linking Multisite Sex Ad Data at the Individual Level to Aid Counter-Trafficking Efforts,Manufacturing & Service Operations Management,,published,10.1287/msom.2024.0816,Nickolas Freeman; Greg Bott; Burcu Keskin; Jason Parton; James Cochran,"[{""author"": ""Nickolas Freeman"", ""affiliations"": [""Department of Information Systems, Statistics, and Management Science, The University of Alabama, Tuscaloosa, Alabama 35478""]}, {""author"": ""Greg Bott"", ""affiliations"": [""Department of Information Systems, Statistics, and Management Science, The University of Alabama, Tuscaloosa, Alabama 35478""]}, {""author"": ""Burcu Keskin"", ""affiliations"": [""Department of Information Systems, Statistics, and Management Science, The University of Alabama, Tuscaloosa, Alabama 35478""]}, {""author"": ""Jason Parton"", ""affiliations"": [""Department of Information Systems, Statistics, and Management Science, The University of Alabama, Tuscaloosa, Alabama 35478""]}, {""author"": ""James Cochran"", ""affiliations"": [""Department of Information Systems, Statistics, and Management Science, The University of Alabama, Tuscaloosa, Alabama 35478""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.0816,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_non_om_strong | auto_broad_msom,"Problem definition: The internet facilitates sex trafficking through adult service websites (ASWs) that host online advertisements for sexual services (sex ads). Since the closure of the popular site Backpage.com, the ecosystem of ASWs has expanded to include multiple competing sites that are hosted outside U.S. jurisdiction. Gaining intelligence for counter-trafficking efforts requires collecting, linking, and cleaning the data from multiple sites. However, high ad volumes, disparate data types, and the existence of generic and misappropriated data make this process challenging. We present an end-to-end process for linking sex ad data and filtering potentially erroneous links. Outputs of th",no
doi:10.1287/msom.2023.0191,2026,Managing Service Systems with Overconfident Customers,Manufacturing & Service Operations Management,,published,10.1287/msom.2023.0191,Na Zhang; Anand Paul; Xu Sun,"[{""author"": ""Na Zhang"", ""affiliations"": [""Barton School of Business, Wichita State University, Wichita, Kansas 67260""]}, {""author"": ""Anand Paul"", ""affiliations"": [""Warrington College of Business, University of Florida, Gainesville, Florida 32611""]}, {""author"": ""Xu Sun"", ""affiliations"": [""Miami Herbert Business School, University of Miami, Coral Gables, Florida 33146""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2023.0191,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Extensive evidence shows that customers tend to underestimate the variability of service times. The theoretical foundation lies in overconfidence theory, which asserts that decision makers tend to make overly optimistic forecasts about uncertain events. We study how to decide optimal pricing and queue-length information provision policies to manage a service system where customers are overconfident in their beliefs about service times—customers underestimate the variability of service times. Methodology/results: We formulate the problem as a queueing-game-theoretic model to examine the implications of overconfidence. Our models and results generalize those in seminal queu",yes
doi:10.1287/msom.2024.0997,2026,On Data-Driven Prescriptive Analytics with Side Information: A Regularized Nadaraya–Watson Approach,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.0997,Yijie Wang; Prateek R. Srivastava; Grani A. Hanasusanto; Chin Pang Ho,"[{""author"": ""Yijie Wang"", ""affiliations"": [""School of Economics and Management, Tongji University, Shanghai 200092, China""]}, {""author"": ""Prateek R. Srivastava"", ""affiliations"": [""Graduate Program in Operations Research and Industrial Engineering, Cockrell School of Engineering, The University of Texas at Austin, Austin, Texas 78712""]}, {""author"": ""Grani A. Hanasusanto"", ""affiliations"": [""Department of Industrial and Enterprise Systems Engineering, University of Illinois Urbana\u2013Champaign, Urbana, Illinois 61801""]}, {""author"": ""Chin Pang Ho"", ""affiliations"": [""Department of Data Science, City University of Hong Kong, Hong Kong""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.0997,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Motivated by the significance of side information in numerous operations management problems, this paper studies conditional stochastic optimization to enable more informed decisions. The side information constitutes observable exogenous covariates that alter the conditional probability distribution of the random problem parameters. Decision makers who adapt their decisions according to the observed side information solve a stochastic optimization problem where the objective function is specified by the conditional expectation of the random cost. If the joint probability distribution is unknown, then the conditional expectation can be approximated in a data-driven manner ",no
doi:10.1287/msom.2024.1244,2026,Online Facility Location: Running Stores on Wheels with Spatial Demand Learning,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.1244,Junyu Cao; Wei Qi; Yan Zhang,"[{""author"": ""Junyu Cao"", ""affiliations"": [""McCombs School of Business, The University of Texas at Austin, Austin, Texas 78705""]}, {""author"": ""Wei Qi"", ""affiliations"": [""Department of Industrial Engineering, Tsinghua University, Beijing 100084, China""]}, {""author"": ""Yan Zhang"", ""affiliations"": [""Desautels Faculty of Management, McGill University, Montreal, Quebec H3A 1G5, Canada""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.1244,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: A shift toward shopping at (autonomous) wheeled vending stores is redefining urban retail. Compared with traditional brick-and-mortar stores, such mobile stores are cost efficient to deploy and adaptive to fast-evolving business environments. However, mobile stores are confronted with unknown demand and limited capacity. Store mobility enables demand learning and profit maximization, yet an optimal dynamic store location policy remains unclear. Methodology/results: We model this “learning-and-earning” problem by taking optimistic actions under parameter uncertainty. The joint optimization over parameter and action set is complicated by the combinatorial nature and infinit",yes
doi:10.1287/msom.2024.0865,2026,Order Ahead for Pickup: Promise or Peril?,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.0865,Ke Sun; Yunan Liu; Luyi Yang,"[{""author"": ""Ke Sun"", ""affiliations"": [""Desautels Faculty of Management, McGill University, Montreal, Quebec H3A 1G5, Canada; and College of Administrative Sciences and Economics, Ko\u00e7 University, Istanbul 34450, T\u00fcrkiye""]}, {""author"": ""Yunan Liu"", ""affiliations"": [""Supply Chain Optimization Technology, Amazon, New York, New York 10001; and Industrial and Systems Engineering, North Carolina State University, Raleigh, North Carolina 27695""]}, {""author"": ""Luyi Yang"", ""affiliations"": [""Haas School of Business, University of California, Berkeley, Berkeley, California 94720""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.0865,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Mobile technologies have increasingly enabled remote customers to order ahead at quick-service restaurants. As customers travel to the service facility to pick up their orders, their orders also advance in the food preparation queue. It is widely believed that the ability to order ahead reduces customers’ total delay and, therefore, allows restaurants to attract more orders and achieve higher throughput than if customers must order onsite. Methodology/results: We build a queueing game–theoretic model to study a mixed ordering scheme in which some customers order ahead and some order on-site. Our analysis shows that the common practice of accepting all orders as they come ",yes
doi:10.1287/msom.2024.0894,2026,Penalizing Lateness or Sharing Cost: Project Outsourcing via Request-for-Quote,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.0894,Chengfan Hou; Mengshi Lu; Tianhu Deng; Zuo-Jun Max Shen,"[{""author"": ""Chengfan Hou"", ""affiliations"": [""School of Economics and Management, Tongji University, Shanghai 200092, China; and Laboratory of High Quality Urban Development and Strategic Decision, Tongji University, Shanghai 200092, China""]}, {""author"": ""Mengshi Lu"", ""affiliations"": [""Mitch Daniels School of Business, Purdue University, West Lafayette, Indiana 47907""]}, {""author"": ""Tianhu Deng"", ""affiliations"": [""Dongwu Business School, Soochow University, Suzhou, Jiangsu 215006, China""]}, {""author"": ""Zuo-Jun Max Shen"", ""affiliations"": [""Faculty of Engineering & Faculty of Business and Economics, The University of Hong Kong, Hong Kong, China""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.0894,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Request-for-quote (RFQ) is the most commonly used mechanism for contractor selection in project outsourcing. Problem definition: We study how RFQ design interacts with the time-cost trade-off in project execution and compare two common contract forms: time-incentive contracts (penalizing lateness) and cost-sharing contracts (reimbursing direct costs). Methodology/results: Using a game-theoretic model, we characterize optimal RFQ designs under incomplete information about contractors’ direct cost efficiency. Time-incentive contracts weaken competition, whereas cost-sharing contracts strengthen it, increasing work rates and shortening completion times. Clients prefer cost-sharing contracts, wi",yes
doi:10.1287/msom.2023.0271,2026,Privacy-Preserving Personalized Recommender Systems,Manufacturing & Service Operations Management,,published,10.1287/msom.2023.0271,Xingyu Fu; Ningyuan Chen; Pin Gao; Yang Li,"[{""author"": ""Xingyu Fu"", ""affiliations"": [""School of Marketing, UNSW Business School, University of New South Wales, Sydney, New South Wales 2052, Australia""]}, {""author"": ""Ningyuan Chen"", ""affiliations"": [""Rotman School of Management, University of Toronto, Toronto, Ontario M5S 3E6, Canada""]}, {""author"": ""Pin Gao"", ""affiliations"": [""School of Data Science, The Chinese University of Hong Kong, Shenzhen 518172, China; and School of Management and Economics, The Chinese University of Hong Kong, Shenzhen 518172, China""]}, {""author"": ""Yang Li"", ""affiliations"": [""Ivey Business School, Western University, London, Ontario N6G 0N1, Canada""]}]",,1,,5,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2023.0271,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Personalized product recommendations are crucial for online platforms but pose privacy risks. To address these concerns, we propose recommendation policies that adhere to differential privacy constraints. Methodology/results: We develop a theoretical model where the recommendation policy selects products based on consumers’ preference rankings, learned from personal data. Unlike conventional recommendation policies that primarily focus on prospering from meeting consumer satisfaction, our approach applies differential privacy to mitigate the risk of exposing personal information to man-in-the-middle attackers during the transmission of recommendations over communication n",yes
doi:10.1287/msom.2024.1147,2026,Product Information Display Optimization with Quality Uncertainty and Returns,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2024.1147,Yang Lu; Ruxian Wang; Xiaoming Yan; Yugang Yu,"[{""author"": ""Yang Lu"", ""affiliations"": [""Laboratory of High Quality Urban Development and Strategic Decision, School of Economics and Management, Tongji University, Shanghai 200092, China""]}, {""author"": ""Ruxian Wang"", ""affiliations"": [""Johns Hopkins Carey Business School, Johns Hopkins University, Washington, District of Columbia 20001""]}, {""author"": ""Xiaoming Yan"", ""affiliations"": [""International Institute of Finance, School of Management, University of Science and Technology of China, Hefei 230026, China""]}, {""author"": ""Yugang Yu"", ""affiliations"": [""School of Management, University of Science and Technology of China, Hefei 230026, China""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2024.1147,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Display quality refers to product information such as the images and textual descriptions of product quality presented to consumers shopping online and can directly influence market demand during the sales phase and returns during the postsales phase. In this paper, we investigate the optimization problem on assortment planning, display quality, and pricing, taking into account the actual quality uncertainty and consumer returns. Methodology/results: We employ the widely used multinomial logit (MNL) model to investigate the impact of display quality on consumer choices. In particular, we incorporate display quality into the utility function regarding consumers’ purchase a",yes
